ObsID,StationName,Provider ID,Country code,StationLat,StationLon,Height,Height Units,DrainingArea.km2.Provider,Catchment Area Units,Added Date,River,Catchment,EC_Catchments,Calibration ID,DrainingArea.km2.LDD,LisfloodX,LisfloodY,RealTime,PostProcess,HasWL,HasD,Alive D,StartDate_hist_24,EndDate_hist_24,StartDate_nrt_24,EndDate_nrt_24,StartDate_hist_6,EndDate_hist_6,StartDate_nrt_6,EndDate_nrt_6,DiffDays_hist_24,DiffDays_nrt_24,DiffDays_hist_6,DiffDays_nrt_6,cal_hist_24h,cal_nrt_24h,cal_hist_6h,cal_nrt_6h,CAL_TYPE,Notes,EC_calib,Dam/Lake
149,Sorsele2,1014,SE,65.5422068,17.50831198,-,-,6054.39,km2,41170.79167,Vindel,Ume,Umealven,C323,6175,4667500,4737500,TRUE,TRUE,1,1,1,29006,42370,40545,43343,29005.5,42370,40544.25,43342.25,13364,2798,13364,2798,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
150,Klein Badelmeusel,1015,DE,51.67321182,14.7479076,83.24,m,2727,km2,41170.79167,Lusatian Neisse,Oder,Oder,-,2650,4642500,3187500,TRUE,TRUE,1,1,1,21491,42370,41121,43343,-,-,41121,43342.5,20879,2222,-,2221,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
153,Lobith,1008,NL,51.84444444,6.108333333,13,m,160800,km2,41170.79167,Rhine,Rhine,Rhine,C368,159675,4052500,3202500,FALSE,TRUE,1,1,0,368,42005,39746,43343,41640.25,42005,39745.25,43342.25,41637,3597,364,3597,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
156,Achleiten / Donau,1013,AT,48.58269134,13.50333551,288.04,m Гј. NN,76653.3,km2,41170.79167,Danube,Danube,Danube,C360,76825,4582500,2837500,FALSE,TRUE,0,0,0,307,40544,39949,43343,-,-,39949,43342.5,40237,3394,-,3393,TRUE,TRUE,FALSE,TRUE,NRT_6h,Moved to better reproduce confluence,3,-
158,Kienstock,1013,AT,48.38279209,15.46121967,194,m Гј. NN,95970,km2,41170.79167,Danube,Danube,Danube,C325,95975,4727500,2827500,TRUE,TRUE,0,1,1,27761,41275,39752,43343,-,-,39752,43342.5,13514,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,Outliers removed with qc,3,-
159,Korneuburg,1013,AT,48.3294851,16.3321213,159.87,m Гј. NN,101536.6,km2,41170.79167,Danube,Danube,Danube,C326,101800,4792500,2817500,FALSE,TRUE,0,0,0,35066,41275,39752,43343,-,-,39752,43342.5,6209,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
161,Wildungsmauer,1013,AT,48.11480331,16.80430201,139.48,m Гј. NN,103992.7,km2,41170.79167,Danube,Danube,Danube,-,103800,4832500,2802500,FALSE,TRUE,1,0,1,35066,39083,39752,43343,-,-,39752,43342.5,4017,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
166,Oberdrauburg,1013,AT,46.74761484,12.97296983,616.08,m Гј. NN,-,km2,41170.79167,Drave,Danube,Danube,-,2275,4547500,2632500,FALSE,TRUE,1,1,0,18630,39083,39752,43343,-,-,39752,43342.5,20453,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
168,Admont,1013,AT,47.5811865,14.4617326,616.8,m Гј. NN,2637.5,km2,41170.79167,Enns,Danube,Danube,C780,2650,4662500,2727500,TRUE,FALSE,1,1,1,31049,41275,40216,43001,-,-,-,-,10226,2785,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
173,Federaun,1013,AT,46.56933194,13.81481601,498.54,m Гј. NN,1304.9,km2,41170.79167,Gail,Danube,Danube,-,1300,4612500,2612500,FALSE,TRUE,0,0,0,18630,39083,39752,43343,-,-,39752,43342.5,20453,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,Large outliers  one remaining after qc,3,-
175,Gumisch,1013,AT,46.60628845,14.47806095,394.34,m Гј. NN,2555.4,km2,41170.79167,Gurk,Danube,Danube,-,2175,4662500,2622500,TRUE,TRUE,1,1,1,18630,39083,39752,43343,-,-,39752,43342.5,20453,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
176,Launsdorf,1013,AT,46.76043929,14.47693166,510,m Гј. NN,1243.1,km2,41170.79167,Gurk,Danube,Danube,-,1275,4667500,2637500,FALSE,TRUE,1,1,0,27396,39083,39752,43343,-,-,39752,43342.5,11687,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
179,Innsbruck (oberh. Sill),1013,AT,47.27561338,11.39650568,568.46,m Гј. NN,5771.6,km2,41170.79167,Inn,Danube,Danube,C327,5850,4422500,2682500,TRUE,TRUE,0,1,1,18630,41275,39752,43343,-,-,39752,43342.5,22645,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,oscillations  zeros removed with sanitation strongly regulated,3,-
180,Jenbach-Rotholz,1013,AT,47.38885653,11.78923832,521.67,m Гј. NN,7230.7,km2,41170.79167,Inn,Danube,Danube,-,7300,4452500,2697500,TRUE,TRUE,1,1,1,25935,39083,39752,43343,-,-,39752,43342.5,13148,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,oscillations strongly regulated,3,-
184,Perjen,1013,AT,47.14679669,10.57156758,768.73,m Гј. NN,3503.1,km2,41170.79167,Inn,Danube,Danube,-,3650,4362500,2672500,TRUE,FALSE,1,1,1,-,-,39752,43343,-,-,39752,43342.5,-,3591,-,3590,FALSE,TRUE,FALSE,TRUE,NRT_6h,Large oscillations  strongly regulated,3,D
188,Stiefern,1013,AT,48.53468789,15.69008285,217,m Гј. NN,1493.3,km2,41170.79167,Kamp,Danube,Danube,-,1450,4737500,2847500,FALSE,TRUE,1,0,1,18630,39083,39752,43343,-,-,39752,43342.5,20453,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,dam,3,D
189,Lechaschau,1013,AT,47.49701506,10.70967654,836.09,m Гј. NN,1012.2,km2,41170.79167,Lech,Danube,Danube,C765,1000,4367500,2702500,FALSE,TRUE,0,0,0,25935,41275,39752,43284,-,-,39752,43283.5,15340,3532,-,3531,TRUE,TRUE,FALSE,TRUE,NRT_6h,outliers removed with qc,3,-
191,Deutsch Haslau,1013,AT,48.04760953,16.94310229,139.19,m Гј. NN,1982,km2,41170.79167,Leitha,Danube,Danube,-,2300,4832500,2792500,TRUE,TRUE,1,1,1,29222,39083,39752,43343,-,-,39752,43342.5,9861,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
192,Spittal - Fasan,1013,AT,46.80733767,13.49483661,556.19,m Гј. NN,1035.5,km2,41170.79167,Lieser,Danube,Danube,-,1050,4587500,2642500,FALSE,TRUE,0,0,0,18630,39083,39752,43343,-,-,39752,43342.5,20453,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
197,Bruck,1013,AT,47.40996635,15.2814304,468.14,m Гј. NN,6214,km2,41170.79167,Mur,Danube,Danube,C012,6325,4717500,2712500,FALSE,FALSE,1,0,0,24474,40166,40522,42594,-,-,-,-,15692,2072,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
198,Gestuethof,1013,AT,47.11066384,14.20947488,776.3,m Гј. NN,1700.3,km2,41170.79167,Mur,Danube,Danube,-,1725,4642500,2677500,FALSE,FALSE,1,0,1,22283,39083,40219,42710,-,-,-,-,16800,2491,-,-,TRUE,TRUE,FALSE,FALSE,HIST_24h,-,3,-
200,Mellach,1013,AT,46.90206328,15.49287717,290.8,m Гј. NN,7295.5,km2,41170.79167,Mur,Danube,Danube,-,7275,4742500,2662500,TRUE,FALSE,1,1,1,-,-,40219,43343,-,-,40219,43342.5,-,3124,-,3123,FALSE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
203,Zeltweg,1013,AT,47.18505922,14.75262131,646.34,m Гј. NN,2957.5,km2,41170.79167,Mur,Danube,Danube,-,3000,4677500,2687500,FALSE,TRUE,0,0,0,24109,39083,40219,43343,-,-,40219,43342.5,14974,3124,-,3123,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
207,Siezenheim,1013,AT,47.8115551,12.97421604,415.77,m Гј. NN,1139.1,km2,41170.79167,Saalach,Danube,Danube,-,975,4542500,2747500,TRUE,TRUE,1,1,1,27761,39083,39752,43343,-,-,39752,43342.5,11322,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
208,Golling,1013,AT,47.5957856,13.16344952,463.19,m Гј. NN,3555.7,km2,41170.79167,Saalach,Danube,Danube,-,3675,4562500,2722500,TRUE,TRUE,1,1,1,18630,39083,39752,43343,-,-,39752,43342.5,20453,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,D
212,Werfen,1013,AT,47.47988389,13.19110341,512.13,m Гј. NN,2953.2,km2,41170.79167,Saalach,Danube,Danube,-,3050,4562500,2707500,TRUE,TRUE,1,1,1,34701,39083,39752,43343,-,-,39752,43342.5,4382,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
213,Leibnitz,1013,AT,46.77103878,15.53454945,262.98,m Гј. NN,1102.5,km2,41170.79167,Sulm,Danube,Danube,-,1125,4742500,2642500,TRUE,TRUE,1,1,1,18630,39083,40220,43343,-,-,40219.75,43342.5,20453,3123,-,3122,TRUE,TRUE,FALSE,TRUE,NRT_6h,large outliers removed with qc,3,-
214,Raabs an der Thaya,1013,AT,48.84497602,15.49918262,395.44,m Гј. NN,1405.8,km2,41170.79167,Thaya,Danube,Danube,-,1375,4722500,2872500,TRUE,TRUE,1,1,1,21552,39083,39752,43343,-,-,39752,43342.5,17531,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
221,Greimpersdorf,1013,AT,48.11087446,14.89102771,261.73,m Гј. NN,1116.6,km2,41170.79167,Ybbs,Danube,Danube,-,1100,4682500,2787500,FALSE,TRUE,0,0,0,25935,39083,39752,43343,-,-,39752,43342.5,13148,3591,-,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
227,Lustenau (EisenbahnbrГјcke),1013,AT,47.44756921,9.658373724,394.04,m Гј. NN,6110.1,km2,41170.79167,Rhine,Rhine,Rhine,-,6350,4292500,2697500,TRUE,TRUE,1,1,1,18630,38718,40219,43343,-,-,40219,43342.5,20088,3124,-,3123,TRUE,TRUE,FALSE,TRUE,NRT_6h,oscillations,3,-
231,Kusic,1020,RS,44.870834,21.485225,91,m,1337,km2,41172.79167,Nera,Danube,Danube,-,1425,5232500,2487500,TRUE,TRUE,1,1,1,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
232,Zajecar,1020,RS,43.892142,22.293443,124.41,m,2150,km2,41172.79167,Beli Timok,Danube,Danube,-,2125,5307500,2387500,FALSE,TRUE,1,1,0,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
233,Cokonjar,1020,RS,44.011722,22.355994,97.05,m,3945,km2,41172.79167,Veliki Timok,Danube,Danube,-,3950,5307500,2402500,TRUE,TRUE,1,1,1,38990,41758,39753,41759,-,-,39752.5,41758.5,2768,2006,-,2006,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
234,Jamena,1020,RS,44.877743,19.084006,72.44,m,64073,km2,41172.79167,Sava,Danube,Danube,-,67875,5032500,2457500,TRUE,TRUE,1,1,1,38719,42251,39753,43182,-,-,39752.5,43182,3532,3429,-,3429,TRUE,TRUE,FALSE,TRUE,NRT_6h,zeros,3,-
235,Sremaska Mitrovica,1020,RS,44.965672,19.60019,72.22,m,87996,km2,41172.79167,Sava,Danube,Danube,C810,91600,5072500,2477500,TRUE,TRUE,1,1,1,32875,42370,39753,43342,-,-,39752.5,43341.5,9495,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
236,Radalj,1020,RS,44.41907,19.14799,129.47,m,17490,km2,41172.79167,Drina,Danube,Danube,C871,17850,5047500,2412500,TRUE,TRUE,1,1,1,32875,42370,39753,43342,-,-,39752.5,43341.5,9495,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,dam  moved station downstream,3,D
237,Beli Brod,1020,RS,44.371198,20.199508,99.32,m,1896,km2,41172.79167,Kolubara,Danube,Danube,-,1825,5132500,2417500,TRUE,TRUE,1,1,1,39449,42370,39855,43342,-,-,39854.75,43341.5,2921,3487,-,3486,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
238,Varvarin,1020,RS,43.724576,21.373063,126.13,m,31548,km2,41172.79167,Velika Morava,Danube,Danube,-,31425,5237500,2357500,TRUE,TRUE,1,1,1,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,zeros,3,-
239,Bagrdan,1020,RS,44.070498,21.195798,100.94,m,33446,km2,41172.79167,Velika Morava,Danube,Danube,-,33525,5222500,2392500,TRUE,TRUE,1,1,1,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,zeros,3,-
240,Kratovska stena,1020,RS,43.87126,20.118569,290.44,m,3077,km2,41172.79167,Zapadna Morava,Danube,Danube,-,3075,5132500,2362500,TRUE,TRUE,1,1,1,39449,42370,39773,43342,-,-,39773,43341.5,2921,3569,-,3568,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
242,Jasika,1020,RS,43.608124,21.295077,138.56,m,14721,km2,41172.79167,Zapadna Morava,Danube,Danube,C867,14625,5232500,2347500,TRUE,TRUE,1,1,1,32875,42370,39753,43342,-,-,39752.5,43341.5,9495,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
243,Vranjski Priboj,1020,RS,42.600342,22.012318,349.98,m,2775,km2,41172.79167,Juzna Morava,Danube,Danube,-,2825,5307500,2247500,TRUE,TRUE,1,1,1,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
245,Korvingrad,1020,RS,43.219521,21.838303,188.09,m,9396,km2,41172.79167,Juzna Morava,Danube,Danube,-,9450,5282500,2312500,TRUE,TRUE,1,1,1,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,oscillations   08-2010 to 11-2010  zeros removed with qc,3,-
246,Mojsinje,1020,RS,43.63055,21.485787,136.28,m,15390,km2,41172.79167,Juzna Morava,Danube,Danube,C863,15400,5252500,2347500,TRUE,TRUE,1,1,1,32875,42370,39753,43342,-,-,39752.5,43341.5,9495,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,small oscillations  outliers  zeros  removed with qc ,3,-
247,Doljevac,1020,RS,43.20241,21.830671,190.41,m,2052,km2,41172.79167,Toplica,Danube,Danube,-,2075,5277500,2307500,TRUE,TRUE,1,1,1,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
248,Pirot,1020,RS,43.159234,22.588755,364.27,m,1745,km2,41172.79167,Nisava,Danube,Danube,-,1700,5347500,2307500,TRUE,TRUE,1,1,1,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
249,Nis,1020,RS,43.326211,21.90196,187.88,m,3870,km2,41172.79167,Nisava,Danube,Danube,C865,4050,5287500,2322500,FALSE,TRUE,1,0,1,32875,42005,39753,43342,-,-,39752.5,43341.5,9130,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
257,Lopatnica lakat,1020,RS,43.659922,20.563451,224.68,m,7818,km2,41172.79167,Ibar,Danube,Danube,C862,7850,5172500,2347500,TRUE,TRUE,1,1,1,32875,42370,40151,43342,-,-,40150.5,43341.5,9495,3191,-,3191,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
258,Knjazevac,1020,RS,43.576355,22.259299,211.63,m,1242,km2,41172.79167,Beli Timok,Danube,Danube,-,1175,5307500,2352500,FALSE,TRUE,1,0,1,39449,42370,40260,43342,-,-,40259.5,43341.5,2921,3082,-,3082,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
261,Bogojevo,1020,RS,45.53004,19.078749,77.46,m,251593,km2,41172.79167,Danube,Danube,Danube,C860,253300,5032500,2532500,FALSE,TRUE,1,0,1,25935,42370,39754,43342,-,-,39753.25,43341.5,16435,3588,-,3588,TRUE,TRUE,FALSE,TRUE,NRT_6h,moved downstream of meander  outliers  zeros,3,-
263,Markovicevo,1020,RS,45.326954,21.03038,76.9,m,1111,km2,41172.79167,Brzava,Danube,Danube,-,1000,5182500,2532500,TRUE,TRUE,1,1,1,39449,42370,39753,43342,-,-,39752.5,43341.5,2921,3589,-,3589,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
264,Ljubicevski most,1020,RS,44.585387,21.131837,73.42,m,37320,km2,41172.79167,Velika Morava,Danube,Danube,C061,37675,5197500,2457500,FALSE,TRUE,0,0,0,32875,42370,39754,43342,-,-,39753.25,43341.5,9495,3588,-,3588,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
265,Sint-Joris-Weert,1022,BE,50.8029,4.642503,28.5,meter TAW,-,-,41172.79167,Dyle,Scheldt,Scheldt,-,750,3942500,3092500,FALSE,FALSE,1,1,0,28492,39448,-,-,-,-,-,-,10956,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
267,Lot,1022,BE,50.76574636,4.279647203,26,meter TAW,659.24,km2,41172.79167,Dyle,Scheldt,Scheldt,-,675,3917500,3087500,TRUE,FALSE,0,1,1,31049,39905,-,-,-,-,-,-,8856,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
268,Overboelare,1022,BE,50.7620119,3.867334464,17.5,meter TAW,785,km2,41172.79167,Dender,Scheldt,Scheldt,-,775,3887500,3087500,FALSE,TRUE,1,1,0,36893,42736,39752,43343,42005.25,42736,39752,43342.5,5843,3591,730,3590,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
271,KopДЌany,1018,SK,48.81705365,17.10650231,156.39,m,9629.32,km2,41172.79167,Morava,Danube,Danube,-,9550,4847500,2887500,TRUE,TRUE,1,1,1,35005,42370,40995,43330,37257.25,42370,40994.75,43329.5,7365,2335,5112,2334,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
272,MoravskГЅ Sv. JГЎn,1018,SK,48.6022776,16.93542904,146.24,m,24129.3,km2,41172.79167,Morava,Danube,Danube,C320,24125,4832500,2857500,TRUE,TRUE,1,1,1,7977,42736,40995,43343,37257.25,42736,40994.75,43342.25,34759,2348,5478,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
274,LiptovskГЅ MikulГЎЕЎ,1018,SK,49.08636365,19.60351278,567.68,m,1107.21,km2,41172.79167,Vah,Danube,Danube,C446,1125,5022500,2932500,TRUE,TRUE,1,1,1,7612,42736,40995,43343,36526.25,42736,40994.75,43342.25,35124,2348,6209,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
275,HubovГЎ,1018,SK,49.12038794,19.1880568,444.7,m,2133.2,km2,41172.79167,Vah,Danube,Danube,-,2150,4992500,2932500,TRUE,TRUE,1,1,1,7977,42736,40995,43343,36526.25,42736,40994.75,43342.25,34759,2348,6209,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,dam oscillations regulated,3,D
276,DierovГЎ,1018,SK,49.18298103,19.17276206,439.05,m,1966.75,km2,41172.79167,Orava,Danube,Danube,-,2000,4987500,2937500,TRUE,TRUE,1,1,1,11264,42736,40995,43343,36526.25,42736,40994.75,43342.25,31472,2348,6209,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,dam,3,D
279,Nitrianska Streda,1018,SK,48.5239476,18.17255515,158.25,m,2093.71,km2,41172.79167,Nitra,Danube,Danube,-,2025,4922500,2862500,TRUE,TRUE,1,1,1,11264,42736,40995,43343,37257.25,42736,40994.75,43342.25,31472,2348,5478,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
281,KomГЎrno,1018,SK,47.754313,18.127812,103.4,m,151961.6,km2,41172.79167,Danube,Danube,Danube,-,150775,4927500,2772500,TRUE,TRUE,1,1,1,35005,42736,40995,43343,37257.25,42736,40994.75,43342.25,7731,2348,5478,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
282,BanskГЎ Bystrica,1018,SK,48.73108808,19.1403719,334.29,m,1766.48,km2,41172.79167,Hron,Danube,Danube,C448,1825,4992500,2887500,TRUE,TRUE,1,1,1,11264,42736,40995,43343,36526.25,42736,40994.75,43342.25,31472,2348,6209,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
283,Brehy,1018,SK,48.40672645,18.64623977,194.27,m,3821.38,km2,41172.79167,Hron,Danube,Danube,C015,3825,4962500,2847500,TRUE,TRUE,1,1,1,11264,42736,40995,43343,36526.25,42736,40994.75,43342.25,31472,2348,6209,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
284,SlovenskГ© ДЋarmoty,1018,SK,48.08716134,19.29762628,136.11,m,2768,km2,41172.79167,Ipel,Danube,Danube,-,2750,5012500,2817500,TRUE,TRUE,1,1,1,28431,42736,40995,43343,36526.25,42736,40994.75,43342.25,14305,2348,6209,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
285,LenГЎrtovce,1018,SK,48.30507043,20.31341634,150.41,m,1829.65,km2,41172.79167,Sajo,Danube,Danube,C754,1750,5082500,2857500,TRUE,TRUE,1,1,1,11264,42736,40996,43343,36526.25,42736,40995.5,43342.25,31472,2347,6209,2346,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
286,VlkyЕ€a,1018,SK,48.28540381,20.30172121,150.63,m,1377.41,km2,41172.79167,Rimava,Danube,Danube,-,1325,5077500,2852500,TRUE,TRUE,1,1,1,26605,42736,40995,43343,36526.25,42736,40994.75,43342.25,16131,2348,6209,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
287,Chmelnica,1018,SK,49.28917681,20.7301459,507.37,m,1262.41,km2,41172.79167,Poprad,Vistula,Vistula,-,1325,5097500,2967500,TRUE,TRUE,1,1,1,11264,42736,40995,43343,37257.25,42736,40994.75,43342.25,31472,2348,5478,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
288,Margecany,1018,SK,48.90954794,20.97233849,329.35,m,1132.78,km2,41172.79167,Hornad,Danube,Danube,-,1050,5122500,2927500,TRUE,TRUE,1,1,1,26239,42736,40995,43343,37257.25,42736,40994.75,43342.25,16497,2348,5478,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,D
289,KoЕЎickГ© OlЕЎany,1018,SK,48.73342571,21.33638328,185.7,m,1298.3,km2,41172.79167,Torysa,Danube,Danube,-,1200,5152500,2907500,TRUE,TRUE,1,1,1,11264,42736,40995,43343,37257.25,42736,40994.75,43342.25,31472,2348,5478,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
290,HumennГ©,1018,SK,48.92805449,21.91238176,143.6,m,1272.4,km2,41172.79167,Laborec,Danube,Danube,-,1275,5192500,2937500,TRUE,TRUE,1,1,1,24413,42736,40995,43343,37257.25,42736,40994.75,43342.25,18323,2348,5478,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
293,HanuЕЎovce nad Toplou,1018,SK,49.03259784,21.51920606,160.4,m,1050.05,km2,41172.79167,Topla,Danube,Danube,-,1075,5157500,2947500,TRUE,TRUE,1,1,1,11264,42736,40995,43343,37257.25,42736,40994.75,43342.25,31472,2348,5478,2347,TRUE,TRUE,TRUE,TRUE,HIST_6h,-,3,-
295,Akslen,1002,NO,61.80293564,8.449870166,475,m.a.s.l.,796.26,km2,41170.79167,Bovri,Glomma,Glomma,-,825,4237500,4297500,TRUE,TRUE,0,1,1,22596,42370,39655,43343,-,-,39654.75,43342.5,19774,3688,-,3687,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
298,Bergheim,1002,NO,60.47191937,9.231314994,152,m.a.s.l.,4248.54,km2,41170.79167,Hallingdalselva,Drammen,Drammen,-,4275,4282500,4147500,TRUE,TRUE,0,1,1,7428,42370,39489,43343,-,-,39488.5,43342.25,34942,3854,-,3853,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
299,DГёlplass,1002,NO,62.19223015,10.4510651,529,m.a.s.l.,2012.95,km2,41170.79167,Folla,Glomma,Glomma,-,2125,4342500,4342500,TRUE,TRUE,0,1,1,2993,42370,39489,43343,-,-,39488.5,43342.25,39377,3854,-,3853,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
301,Eide,1002,NO,61.61398088,9.722482061,241,m.a.s.l.,7969.43,km2,41170.79167,Lagen,Glomma,Glomma,-,7925,4307500,4282500,TRUE,TRUE,0,1,1,30976,40544,39489,41563,-,-,39488.5,41562.25,9568,2074,-,2073,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
302,Elverum,1002,NO,60.8742121,11.56065248,180,m.a.s.l.,15447.49,km2,41170.79167,Glomma,Glomma,Glomma,C234,15450,4407500,4202500,TRUE,TRUE,0,1,1,1871-04-02 00:00:00,42370,39489,43343,-,-,39488.5,43342.5,52869,3854,-,3854,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
303,Etna,1002,NO,60.95190177,9.626174295,399,m.a.s.l.,570.17,km2,41170.79167,Etna,Drammen,Drammen,-,575,4302500,4207500,FALSE,TRUE,0,1,0,7071,42370,39655,43343,-,-,39654.75,43342.5,35299,3688,-,3687,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
304,Faukstad,1002,NO,61.70948907,9.424945127,353.3,m.a.s.l.,1480.08,km2,41170.79167,Sjoa,Glomma,Glomma,-,1475,4287500,4292500,TRUE,TRUE,0,1,1,33971,40544,39489,41563,-,-,39488.5,41562.25,6573,2074,-,2073,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
307,Hummelvoll,1002,NO,62.44805477,11.1205338,592,m.a.s.l.,2421.08,km2,41170.79167,Glomma,Glomma,Glomma,-,2450,4377500,4367500,TRUE,TRUE,0,1,1,22812,42370,39489,43343,-,-,39488.5,43342.5,19558,3854,-,3854,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
308,Kistefoss,1002,NO,60.22181206,10.36130531,120,m.a.s.l.,3704.53,km2,41170.79167,Randselva,Drammen,Drammen,C644,3675,4337500,4122500,TRUE,TRUE,0,1,1,5933,42370,39489,43343,-,-,39488.5,43342.5,36437,3854,-,3854,TRUE,TRUE,FALSE,TRUE,NRT_6h,lake strongly regulated,3,L
309,Knappom,1002,NO,60.64117021,12.04712481,170,m.a.s.l.,1646,km2,41170.79167,Flisa,Glomma,Glomma,-,1650,4437500,4177500,TRUE,TRUE,0,1,1,6178,42370,39489,43343,-,-,39488.5,43342.5,36192,3854,-,3854,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
310,Lalm,1002,NO,61.81737163,9.274603962,355,m.a.s.l.,3982.36,km2,41170.79167,Otta,Glomma,Glomma,C395,4025,4277500,4307500,TRUE,TRUE,0,1,1,5116,42370,39489,43343,-,-,39488.5,43342.5,37254,3854,-,3854,TRUE,TRUE,FALSE,TRUE,NRT_6h,-,3,-
